date,strategy_return,benchmark_return,strategy_growth,benchmark_growth
2021-05-13,-0.008898882883406145,0.07027794938545254,4.239001029468994,5430.995560982612
2021-05-14,-0.0032384090233813943,0.05727872549523243,4.225273410285039,5742.076064885961
2021-05-15,-0.005913606306179009,-0.037838841161656235,4.200286806800647,5524.802560728594
2021-05-16,0.0031211961676099963,0.015172801981652906,4.2133967258848966,5608.629295970257
2021-05-17,0.0025448855176803398,-0.06083883825706551,4.2241193381928435,5267.406805388883
2021-05-18,-0.023912479278727805,0.04944985929069358,4.123110172047434,5527.879330742205
2021-05-19,0.1017917161818372,-0.3057701371987746,4.542808632466932,3837.61890936289
2021-05-20,-0.04683493294161397,0.15590506851022093,4.330046494798758,4435.923148343231
2021-05-21,0.05847291506515283,-0.1345181953699997,4.583236935717288,3839.2107716280925
2021-05-22,0.035753263423227974,-0.07865435346109664,4.747102613211057,3537.240130584807
2021-05-23,0.05873628142396166,-0.12704029817864604,5.025929768249045,3087.86808966584
2021-05-24,-0.11796225273261758,0.23138586234022807,4.433059770710465,3802.357110386043
2021-05-25,-0.004441102636918148,-0.003841569833518621,4.413372097273148,3787.750090014519
2021-05-26,-0.058702640856201874,0.09875022701001104,4.1542955000821395,4161.791271260643
2021-05-27,0.03510820748442053,-0.05713792663842042,4.300145368450617,3923.995146918934
2021-05-28,0.04752479821869192,-0.09655894775325946,4.504508909397275,3545.098304543545
2021-05-29,0.03192690391511318,-0.05661188720494477,4.648323932532373,3344.4035991962846
2021-05-30,-0.03420253661171659,0.05311400705580941,4.489339463046816,3522.0382755614705
2021-05-31,-0.06197511324205749,0.11149219208321406,4.211112141442452,3914.718043504802
2021-06-01,0.011347287062288557,-0.005685691672096593,4.258896839762889,3892.4601637262404
2021-06-02,-0.010054935196422277,0.04959295046146793,4.216073908030825,4085.4987477991526
2021-06-03,-0.015530602105075586,0.05284049609928558,4.1505957417196075,4301.37852844587
2021-06-04,0.00698678567665223,-0.0716918877144318,4.179595064597428,3993.004581967261
2021-06-05,0.004835104196130191,-0.022862540471208982,4.199803842232387,3901.7143531103115
2021-06-06,-0.0023827887223180078,0.02023786121399144,4.189796597001168,3980.6767066851967
2021-06-07,0.008900058243549336,-0.08587407283390938,4.227086030743103,3638.8397852470657
2021-06-08,-0.001699229563456206,0.0024866168128468424,4.219903241192392,3647.8881854363167
2021-06-09,-0.00505213810608982,0.04772437024115388,4.198583707223552,3821.9813517964103
2021-06-10,0.015081961604177152,-0.05283753630960182,4.261906585487821,3620.0372733462464
2021-06-11,0.009405420168636758,-0.045008356423597684,4.301991607643814,3457.1053454807698
2021-06-12,-0.002260357909474653,-0.004121839426368112,4.2922675668869825,3442.855712366659
2021-06-13,-0.01895411452157063,0.0657247957548173,4.210911435866984,3669.1367008752636
2021-06-14,-0.0044197250423806175,0.013533703930818219,4.192300365142636,3718.793710666609
2021-06-15,-0.007630564576701438,0.022082311465911518,4.1603107464814855,3800.9132716630215
2021-06-16,0.004297763801763143,-0.06913724972421029,4.1781907794118,3538.12858161999
2021-06-17,-0.0012199908896129985,0.014700514356117567,4.173093424725852,3590.140891627885
2021-06-18,0.009710879908489244,-0.06005299197872186,4.213617833820272,3374.5421894604747
2021-06-19,0.006264131503502723,-0.021270902710281914,4.240012490036826,3302.762630856719
